"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             29.71425195|                            -95.50518161|6464 SAVOY DR, HOUSTON TX 77036|2017-01-17 09:30:00.000|2017-01-17 10:30:00.000|2017-01-17 11:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66461162|                            -95.52778145|10707 S GESSNER DR, HOUSTON TX 77071|2017-01-17 09:44:00.000|2017-01-17 10:44:00.000|2017-01-17 11:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82887521|                            -95.43930195|1575 CHANTILLY LN, HOUSTON TX 77018|2017-01-17 09:54:00.000|2017-01-17 10:54:00.000|2017-01-17 11:32:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.57900047|                            -95.13115649|15026 PENN HILLS LN, HOUSTON TX 77062|2017-01-17 09:56:00.000|2017-01-18 09:56:00.000|2017-01-17 11:19:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.79313264|                            -95.54573992|10146 BEEKMAN PLACE DR, HOUSTON TX 77043|2017-01-17 10:35:00.000|2017-01-17 11:35:00.000|2017-01-17 14:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.88229383|                            -95.28829541|11231 TAMWORTH DR, HOUSTON TX 77016|2017-01-17 10:52:00.000|2017-01-17 11:52:00.000|2017-01-17 15:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73880420|                            -95.40923574|2030 W ALABAMA ST, HOUSTON TX 77098|2017-01-17 15:58:00.000|2017-01-17 16:58:00.000|2017-01-18 12:35:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.56155300|                            -95.11764107|16622 SATURN LN, HOUSTON TX 77062|2017-01-20 08:56:00.000|2017-01-20 09:56:00.000|2017-01-20 11:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73928765|                            -95.51789873|2600 LAZY HOLLOW DR, HOUSTON TX 77063|2017-01-18 09:04:00.000|2017-01-18 10:04:00.000|2017-01-18 12:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73589420|                            -95.60205724|12485 WESTHEIMER RD, HOUSTON TX 77082|2017-01-18 11:43:00.000|2017-01-18 12:43:00.000|2017-01-18 13:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79309313|                            -95.38565832|1029 W TEMPLE ST, HOUSTON TX 77009|2017-01-18 14:24:00.000|2017-01-18 15:24:00.000|2017-01-18 15:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.62075933|                            -95.25033562|9251 QUERCUS CIR, HOUSTON TX 77075|2017-01-20 08:17:00.000|2017-01-20 09:17:00.000|2017-01-21 13:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77480694|                            -95.61176347|14814 PERTHSHIRE RD 169, HOUSTON TX 77079|2017-01-19 12:53:00.000|2017-01-19 13:53:00.000|2017-01-19 15:06:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.07678760|                            -95.19649175|4907 CREEK SHADOWS DR, HOUSTON TX 77339|2017-01-19 13:14:00.000|2017-01-19 14:14:00.000|2017-01-19 15:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69464725|                            -95.37194568|7006 BURKETT ST, HOUSTON TX 77021|2017-01-19 13:45:00.000|2017-01-19 14:45:00.000|2017-01-19 16:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67797137|                            -95.32931737|5962 SOUTHTOWN ST, HOUSTON TX 77033|2017-01-19 14:14:00.000|2017-01-20 14:14:00.000|2017-01-19 16:56:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.53659401|                            -95.14978863|1549 W BAY AREA BLVD, HOUSTON TX 77598|2017-01-19 16:16:00.000|2017-01-19 17:16:00.000|2017-01-20 12:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73530331|                            -95.64438042|14600 WESTHEIMER RD, HOUSTON TX 77077|2017-04-23 08:10:00.000|2017-04-24 08:10:00.000|2017-04-23 15:40:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             30.03929566|                            -95.19636864|1700 LAKE KINGWOOD, HOUSTON TX 77339|2017-04-23 11:31:00.000|2017-04-23 12:31:00.000|2017-04-23 14:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73518013|                            -95.57049986|10911 WESTHEIMER LN, HOUSTON TX 77042|2017-04-23 15:30:00.000|2017-04-23 16:30:00.000|2017-04-23 17:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73947130|                            -95.26179456|137 ZACHARY ST, HOUSTON TX 77029|2017-04-24 08:15:00.000|2017-04-24 09:15:00.000|2017-04-24 10:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79834724|                            -95.42331886|1640 E T C JESTER 923, HOUSTON TX 77008|2017-04-24 08:34:00.000|2017-04-24 09:34:00.000|2017-04-26 14:43:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.05484545|                            -95.17693205|2807 EAGLE CREEK DR, HOUSTON TX 77345|2017-04-24 10:55:00.000|2017-04-24 11:55:00.000|2017-04-24 14:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84365711|                            -95.28943429|7641 SUNDOWN DR, HOUSTON TX 77028|2017-04-24 11:30:00.000|2017-04-24 12:30:00.000|2017-04-24 14:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81781306|                            -95.35887507|916 LINDALE ST, HOUSTON TX 77022|2017-01-21 15:55:00.000|2017-01-21 16:55:00.000|2017-01-21 17:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79528696|                            -95.38165434|811 FUGATE ST, HOUSTON TX 77009|2017-01-21 16:43:00.000|2017-01-21 17:43:00.000|2017-01-22 15:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81966907|                            -95.52772950|2909 CAMPBELL RD, HOUSTON TX 77080|2017-01-21 19:34:00.000|2017-01-21 20:34:00.000|2017-01-21 20:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68632744|                            -95.59259341|8402 COOKWIND DR, HOUSTON TX 77072|2017-01-22 15:48:00.000|2017-01-22 16:48:00.000|2017-01-22 17:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86734825|                            -95.44621351|7400 CARVER RD, HOUSTON TX 77088|2017-01-23 07:35:00.000|2017-01-23 08:35:00.000|2017-01-23 13:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85009118|                            -95.38616369|900 E WITCHER LN, HOUSTON TX 77076|2017-01-23 07:49:00.000|2017-01-24 07:49:00.000|2017-01-23 17:14:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.68443005|                            -95.36924313|3713 MAINER, HOUSTON TX 77021|2017-01-23 08:31:00.000|2017-01-23 09:31:00.000|2017-01-23 11:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78497428|                            -95.20649705|12558 CHALMETTE, HOUSTON TX 77015|2017-01-23 08:55:00.000|2017-01-23 09:55:00.000|2017-01-23 09:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82887521|                            -95.43930195|1575 CHANTILLY LN, HOUSTON TX 77018|2017-01-23 09:09:00.000|2017-01-23 10:09:00.000|2017-01-23 16:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83609218|                            -95.41299291|816 OAK ST 63, HOUSTON TX 77018|2017-04-07 13:38:00.000|2017-04-07 14:38:00.000|2017-04-08 16:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75609319|                            -95.48378609|1100 AUGUSTA DR 57, HOUSTON TX 77057|2017-07-28 14:21:00.000|2017-07-28 15:21:00.000|2017-07-28 16:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85533008|                            -95.47385042|6101 ANTOINE 5115, HOUSTON TX 77091|2017-07-28 15:47:00.000|2017-07-28 16:47:00.000|2017-07-28 15:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77306393|                            -95.30149621|846 LATHROP ST, HOUSTON TX 77020|2016-09-27 11:25:00.000|2016-09-27 12:25:00.000|2016-09-27 12:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.96204392|                            -95.53941839|2000 WILLOWBROOK MALL, HOUSTON TX 77064|2016-09-27 11:54:00.000|2016-09-27 12:54:00.000|2016-09-27 15:53:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83733811|                            -95.36018486|1114 BERRY RD, HOUSTON TX 77022|2016-09-27 12:08:00.000|2016-09-27 13:08:00.000|2016-09-27 15:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83518273|                            -95.35808921|1219 SADLER ST, HOUSTON TX 77022|2016-09-27 12:08:00.000|2016-09-27 13:08:00.000|2016-09-27 15:19:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84497255|                            -95.25146544|9202 MIRAWOOD ST, HOUSTON TX 77078|2016-09-27 10:01:00.000|2016-09-27 11:01:00.000|2016-09-27 14:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69769819|                            -95.60351671|7302 VALEVIEW DR, HOUSTON TX 77072|2017-06-27 11:50:00.000|2017-06-27 12:50:00.000|2017-06-27 11:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74518559|                            -95.33273041|403 SIDNEY ST, HOUSTON TX 77003|2016-12-31 12:02:00.000|2016-12-31 13:02:00.000|2016-12-31 16:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74998097|                            -95.38825637|603 WELCH ST, HOUSTON TX 77006|2016-12-31 13:45:00.000|2016-12-31 14:45:00.000|2016-12-31 15:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.76479727|                            -95.21749211|12400 KATHRYN ST, HOUSTON TX 77015|2016-12-31 15:06:00.000|2017-01-01 15:06:00.000|2016-12-31 15:50:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.74998097|                            -95.38825637|603 WELCH ST, HOUSTON TX 77006|2016-12-31 13:45:00.000|2016-12-31 14:45:00.000|2017-01-01 10:25:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70870660|                            -95.39995516|6720 BERTNER AVE, HOUSTON TX 77030|2017-01-01 12:13:00.000|2017-01-01 13:13:00.000|2017-01-01 13:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82440418|                            -95.48015282|6226 JIM, HOUSTON TX 77092|2017-01-01 15:52:00.000|2017-01-01 16:52:00.000|2017-01-02 09:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59500074|                            -95.45351637|4834 BRYANT RIDGE RD, HOUSTON TX 77053|2017-01-01 16:18:00.000|2017-01-01 17:18:00.000|2017-01-01 18:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68328009|                            -95.39703098|8450 CAMBRIDGE ST 3200, HOUSTON TX 77054|2017-01-03 09:08:00.000|2017-01-03 10:08:00.000|2017-01-03 12:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72339330|                            -95.47324281|5401 CHIMNEY ROCK RD 740, HOUSTON TX 77081|2017-01-03 09:20:00.000|2017-01-03 10:20:00.000|2017-01-03 12:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69835022|                            -95.59516608|7259 COOK RD, HOUSTON TX 77072|2017-01-03 09:39:00.000|2017-01-03 10:39:00.000|2017-01-03 11:03:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83224534|                            -95.49408491|4210 SOUTHERLAND RD 2B, HOUSTON TX 77092|2017-01-03 13:11:00.000|2017-01-03 14:11:00.000|2017-01-03 16:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.91149372|                            -95.43483769|10031 ROSBROOK, HOUSTON TX 77038|2017-01-03 12:45:00.000|2017-01-03 13:45:00.000|2017-01-03 15:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80436536|                            -95.48226402|1830 JOHANNA DR, HOUSTON TX 77055|2017-01-03 15:51:00.000|2017-01-03 16:51:00.000|2017-01-03 18:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77669939|                            -95.41940307|5425 KATY FWY, HOUSTON TX 77007|2017-01-04 07:13:00.000|2017-01-04 08:13:00.000|2017-01-04 09:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75181600|                            -95.33444217|203 N MILBY ST 3, HOUSTON TX 77003|2017-01-04 07:22:00.000|2017-01-04 08:22:00.000|2017-01-04 08:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72577659|                            -95.35616091|3581 NALLE ST, HOUSTON TX 77004|2017-01-04 08:11:00.000|2017-01-04 09:11:00.000|2017-01-04 10:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78209717|                            -95.64521409|14805 GRISBY RD, HOUSTON TX 77078|2017-01-04 13:03:00.000|2017-01-04 14:03:00.000|2017-01-06 12:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83267446|                            -95.36718649|525 EUBANKS ST, HOUSTON TX 77022|2017-01-04 14:07:00.000|2017-01-04 15:07:00.000|2017-01-04 15:19:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58456227|                            -95.13933391|14518 OAK CHASE DR, HOUSTON TX 77062|2017-01-04 14:42:00.000|2017-01-05 14:42:00.000|2017-01-05 09:29:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.78625325|                            -95.55873932|10516 KATY FWY, HOUSTON TX 77024|2017-01-04 14:45:00.000|2017-01-04 15:45:00.000|2017-01-04 20:26:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58560687|                            -95.13878371|1310 CHESTNUT SPRINGS LN, HOUSTON TX 77062|2017-01-04 15:29:00.000|2017-01-05 15:29:00.000|2017-01-05 09:33:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.71944531|                            -95.57189926|3850 WILCREST DR, HOUSTON TX 77042|2017-01-05 09:50:00.000|2017-01-06 09:50:00.000|2017-01-06 11:33:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.63742941|                            -95.24214833|9800 HOLLOCK ST 910, HOUSTON TX 77075|2017-01-05 13:24:00.000|2017-01-05 14:24:00.000|2017-01-05 14:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86955586|                            -95.40202417|215 W LITTLE YORK RD 162, HOUSTON TX 77076|2017-01-05 20:16:00.000|2017-01-05 21:16:00.000|2017-01-06 14:56:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 1                 
1|                             29.83568484|                            -95.28246624|7935 FLINTRIDGE DR, HOUSTON TX 77028|2017-01-06 09:18:00.000|2017-01-06 10:18:00.000|2017-01-06 11:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82574765|                            -95.47002103|5310 POINCIANA DR, HOUSTON TX 77092|2016-10-26 08:18:00.000|2016-10-27 08:18:00.000|2016-10-26 08:55:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.60029455|                            -95.46901026|5638 MAYWOOD DR, HOUSTON TX 77053|2016-10-27 09:13:00.000|2016-10-27 10:13:00.000|2016-10-27 12:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82736829|                            -95.48035478|6262 UNDERHILL ST 2004, HOUSTON TX 77092|2016-10-27 10:52:00.000|2016-10-27 11:52:00.000|2016-10-27 14:53:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71071484|                            -95.39576797|1 BAYLOR PLZ, HOUSTON TX 77030|2016-10-27 16:47:00.000|2016-10-27 17:47:00.000|2016-10-28 11:56:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72256239|                            -95.49028576|5401 RAMPART ST 469, HOUSTON TX 77081|2016-10-27 16:54:00.000|2016-10-27 17:54:00.000|2016-10-28 10:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81947642|                            -95.45436183|4250 W 34TH ST 130, HOUSTON TX 77092|2016-10-27 17:19:00.000|2016-10-27 18:19:00.000|2016-10-28 08:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70694550|                            -95.36970872|3327 CHARLESTON ST, HOUSTON TX 77021|2016-10-28 19:16:00.000|2016-10-28 20:16:00.000|2016-10-28 21:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81591076|                            -95.35622449|1207 CAPLIN ST, HOUSTON TX 77022|2017-01-23 15:34:00.000|2017-01-23 16:34:00.000|2017-01-23 16:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73112354|                            -95.41605766|2404 SOUTHWEST FWY, HOUSTON TX 77008|2016-10-30 07:31:00.000|2016-10-30 08:31:00.000|2016-10-30 08:35:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60870549|                            -95.26822903|8427 SPRINGTIME LN, HOUSTON TX 77075|2016-10-30 08:41:00.000|2016-10-30 09:41:00.000|2016-10-30 11:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72498388|                            -95.60793863|3411 ASHFIELD DR, HOUSTON TX 77082|2016-10-30 12:53:00.000|2016-10-30 13:53:00.000|2016-10-30 15:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66039692|                            -95.33239716|5803 THRUSH DR, HOUSTON TX 77033|2016-10-30 17:02:00.000|2016-10-30 18:02:00.000|2016-10-30 21:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66841262|                            -95.58400522|11714 FAIRPOINT DR, HOUSTON TX 77099|2016-10-31 08:05:00.000|2016-11-01 08:05:00.000|2016-10-31 12:32:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.86427074|                            -95.37375023|11131 VISTA NORTE CT, HOUSTON TX 77076|2016-10-31 08:49:00.000|2016-11-01 08:49:00.000|2016-10-31 13:22:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.73956161|                            -95.43644570|2829 TIMMONS LN 175, HOUSTON TX 77027|2016-10-31 09:39:00.000|2016-10-31 10:39:00.000|2016-10-31 14:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79486517|                            -95.54595156|10119 BRINWOOD DR, HOUSTON TX 77080|2016-09-18 08:52:00.000|2016-09-18 09:52:00.000|2016-09-18 12:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87503287|                            -95.47948997|7510 GREEN LAWN DR, HOUSTON TX 77088|2016-09-19 07:29:00.000|2016-09-19 08:29:00.000|2016-09-19 14:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77504493|                            -95.29609300|7300 DENISON ST, HOUSTON TX 77020|2016-09-18 14:13:00.000|2016-09-18 15:13:00.000|2016-09-18 15:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.65237114|                            -95.50190641|6323 COACHWOOD DR, HOUSTON TX 77035|2016-09-19 08:36:00.000|2016-09-19 09:36:00.000|2016-09-19 10:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70780423|                            -95.60560551|12734 S BAYBERRY BEND CIRCLE DR, HOUSTON TX 77072|2016-11-03 16:24:00.000|2016-11-04 16:24:00.000|2016-11-04 06:31:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.69201339|                            -95.53548383|7903 S GESSNER DR, HOUSTON TX 77036|2016-11-03 18:17:00.000|2016-11-03 19:17:00.000|2016-11-04 13:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68308480|                            -95.55240551|9955 CLUB CREEK DR 30, HOUSTON TX 77036|2016-11-04 07:58:00.000|2016-11-04 08:58:00.000|2016-11-04 10:16:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.57322948|                            -95.10777962|2410 BAY AREA BLVD B, HOUSTON TX 77058|2016-11-04 08:21:00.000|2016-11-04 09:21:00.000|2016-11-04 11:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86335798|                            -95.38064710|109 BUCAN ST, HOUSTON TX 77076|2016-11-04 08:26:00.000|2016-11-04 09:26:00.000|2016-11-04 14:36:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69363369|                            -95.33497950|5311 KEYSTONE ST, HOUSTON TX 77021|2016-11-04 08:55:00.000|2016-11-04 09:55:00.000|2016-11-04 13:46:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78505216|                            -95.45099296|1010 N LOOP W, HOUSTON TX 77055|2016-11-04 10:43:00.000|2016-11-04 11:43:00.000|2016-11-04 15:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.56011318|                            -95.12976553|900 RESEDA DR, HOUSTON TX 77062|2016-11-04 11:26:00.000|2016-11-05 11:26:00.000|2016-11-04 11:50:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.65256328|                            -95.36639106|4141 BARBERRY DR 203, HOUSTON TX 77051|2016-11-04 11:49:00.000|2016-11-04 12:49:00.000|2016-11-05 10:30:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78365661|                            -95.68466091|17555 KATY FWY, HOUSTON TX 77007|2016-11-04 11:57:00.000|2016-11-04 12:57:00.000|2016-11-04 14:25:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69279582|                            -95.55103124|7825 CORPORATE DR 1008, HOUSTON TX 77036|2016-11-04 13:54:00.000|2016-11-05 13:54:00.000|2016-11-04 14:32:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.66454087|                            -95.31107517|6703 WESTOVER ST, HOUSTON TX 77033|2016-11-04 13:56:00.000|2016-11-04 14:56:00.000|2016-11-04 13:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77495515|                            -95.42967627|6638 MINOLA ST D, HOUSTON TX 77007|2016-11-04 14:49:00.000|2016-11-04 15:49:00.000|2016-11-05 15:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74338007|                            -95.29585886|7116 AVENUE E, HOUSTON TX 77011|2016-11-04 15:51:00.000|2016-11-05 15:51:00.000|2016-11-05 07:40:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.66070828|                            -95.27558322|8915 BROADWAY ST 9150, HOUSTON TX 77061|2016-11-04 16:04:00.000|2016-11-04 17:04:00.000|2016-11-04 16:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85176906|                            -95.37377874|254 TURNER DR, HOUSTON TX 77076|2017-05-01 11:39:00.000|2017-05-01 12:39:00.000|2017-05-01 14:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72498756|                            -95.53002151|3558 OCEE ST, HOUSTON TX 77063|2017-05-01 12:28:00.000|2017-05-01 13:28:00.000|2017-05-01 12:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86635021|                            -95.33818129|10514 FOY LN, HOUSTON TX 77093|2017-05-01 17:04:00.000|2017-05-01 18:04:00.000|2017-05-02 10:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70886150|                            -95.58598918|11718 MOONMIST DR, HOUSTON TX 77072|2016-09-24 12:59:00.000|2016-09-26 12:59:00.000|2016-09-24 17:01:42.147|INVESTIGATION / BITE FOLLOW UP / Priority 4                 
1|                             29.86350080|                            -95.47130453|5005 E LITTLE YORK RD, HOUSTON TX 77037|2016-09-24 14:29:00.000|2016-09-25 14:29:00.000|2016-09-24 15:46:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.78004010|                            -95.34557089|2010 WEST ST 8, HOUSTON TX 77026|2016-09-24 15:04:00.000|2016-09-24 16:04:00.000|2016-09-24 17:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87326103|                            -95.48964863|6359 LAUTREC DR, HOUSTON TX 77088|2016-09-24 15:21:00.000|2016-09-24 16:21:00.000|2016-09-24 15:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67012459|                            -95.35948957|4598 STASSEN ST, HOUSTON TX 77051|2016-09-25 08:11:00.000|2016-09-25 09:11:00.000|2016-09-25 14:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87541697|                            -95.38466266|118 CANINO RD, HOUSTON TX 77037|2016-09-25 08:34:00.000|2016-09-25 09:34:00.000|2016-09-25 10:09:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60911371|                            -95.25784353|9207 SPLIT RIDGE LN, HOUSTON TX 77075|2016-09-19 10:51:00.000|2016-09-19 11:51:00.000|2016-09-19 13:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67164911|                            -95.37559735|8306 PARNELL ST, HOUSTON TX 77051|2016-09-19 13:15:00.000|2016-09-19 14:15:00.000|2016-09-19 15:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85226644|                            -95.30748463|6227 HESTA LN, HOUSTON TX 77016|2016-09-19 13:17:00.000|2016-09-19 14:17:00.000|2016-09-19 14:43:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70460847|                            -95.42054626|2727 W HOLCOMBE BLVD, HOUSTON TX 77025|2016-09-19 14:36:00.000|2016-09-19 15:36:00.000|2016-09-20 09:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71114630|                            -95.37941304|2380 S MACGREGOR WAY 429, HOUSTON TX 77021|2016-09-19 16:58:00.000|2016-09-19 17:58:00.000|2016-09-20 09:16:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67652988|                            -95.60286705|9302 S DAIRY ASHFORD ST, HOUSTON TX 77099|2016-09-20 07:44:00.000|2016-09-20 08:44:00.000|2016-09-20 09:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75878819|                            -95.38146287|818 PARK TRAIL VIS, HOUSTON TX 77019|2016-09-20 07:47:00.000|2016-09-20 08:47:00.000|2016-09-20 09:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69843550|                            -95.30987554|4106 ANTOINETTE ST, HOUSTON TX 77087|2016-12-16 17:42:00.000|2016-12-16 18:42:00.000|2016-12-17 09:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61770523|                            -95.46224727|5403 TRAFALGAR DR, HOUSTON TX 77045|2016-12-17 07:39:00.000|2016-12-17 08:39:00.000|2016-12-17 09:44:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66439986|                            -95.37020577|8839 COMAL ST, HOUSTON TX 77051|2016-12-17 08:27:00.000|2016-12-19 08:27:00.000|2016-12-18 12:36:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 4                 
1|                             29.83012666|                            -95.57307089|12014 N FAIRHOLLOW LN, HOUSTON TX 77043|2016-12-17 09:08:00.000|2016-12-17 10:08:00.000|2016-12-17 12:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81368073|                            -95.56440302|2401 W SAM HOUSTON PKWY N, HOUSTON TX 77043|2016-12-17 13:28:00.000|2016-12-17 14:28:00.000|2016-12-17 13:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70344134|                            -95.58425736|11618 LEADER ST, HOUSTON TX 77072|2016-12-17 20:30:00.000|2016-12-17 21:30:00.000|2016-12-17 21:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79923074|                            -95.55474388|10415 CHATTERTON DR, HOUSTON TX 77043|2016-12-18 09:08:00.000|2016-12-18 10:08:00.000|2016-12-18 12:26:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77815240|                            -95.23365506|11051 LAFFERTY OAKS ST, HOUSTON TX 77013|2016-12-18 09:19:00.000|2016-12-18 10:19:00.000|2016-12-18 11:04:00.000|INVESTIGATION / BITE / Priority 1                           
