"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number
1|29.80959321|-95.2605592|Intersection 5400 N MCCARTY ST&5200 MESA DR|2018-09-09 18:38:45.580|2018-09-10 13:43:06.747|2018-09-13 18:38:45.000|Flooding|12287172-101003178298
1|29.80989733|-95.42234327|2602 A BEVIS, HOUSTON TX 77008|2018-12-03 00:02:53.990|2018-12-03 07:24:19.573|2018-12-07 00:02:53.000|Flooding|12314238-101003281009
1|29.81006052|-95.3993573|Intersection 200 W 26TH ST&2600 YALE ST|2018-04-11 16:17:26.763|2018-04-12 09:15:10.417|2018-04-15 16:17:26.000|Flooding|12241399-101002987225
1|29.81031988|-95.40072083|227 W 26TH, HOUSTON TX 77008|2018-03-30 13:12:36.773|2018-04-02 12:45:03.567|2018-04-03 13:12:36.000|Flooding|12237834-101002972660
1|29.81078139|-95.39285413|515 E 26TH, HOUSTON TX 77008|2018-11-26 09:02:10.930|2018-11-26 13:09:20.173|2018-11-30 09:02:10.000|Flooding|12311943-101003272732
1|29.81079452|-95.42235879|2634 BEVIS, HOUSTON TX 77008|2018-09-10 01:20:50.187|2018-09-10 13:39:22.150|2018-09-14 01:20:50.000|Flooding|12287233-101003178511
1|29.81274946|-95.37194942|5915 NELWYN, HOUSTON TX 77009|2018-08-14 16:31:15.187|2018-08-15 13:44:55.843|2018-08-18 16:31:15.000|Flooding|12278853-101003144339
1|29.81283577|-95.61704244|Intersection 3000 N ELDRIDGE PKWY&13200 PATTERSON RD|2018-09-03 16:32:39.903|2018-09-04 12:49:51.007|2018-09-07 16:32:39.000|Flooding|12285199-101003170037
1|29.81331631|-95.35169979|Intersection 6000 W HARDY RD&0 KELLEY ST&0 N LOOP FWY E|2018-09-09 14:26:10.350|2018-09-10 13:39:22.973|2018-09-13 14:26:10.000|Flooding|12287095-101003178115
1|29.8136216|-95.36122138|Intersection 6000 IRVINGTON BLVD&800 N LOOP FWY E|2018-03-04 14:13:32.863|2018-03-05 05:40:03.333|2018-03-08 14:13:32.000|Flooding|12228951-101002940341
1|29.81412126|-95.44538881|Intersection 3700 SHERWOOD LN&2900 W T C JESTER BLVD|2018-02-13 12:39:26.910|2018-02-14 11:50:18.413|2018-02-17 12:39:26.000|Flooding|12221371-101002918561
1|29.81456579|-95.44573139|2925 W T C JESTER, HOUSTON TX 77092|2018-03-29 01:27:55.553|2018-03-30 12:10:11.007|2018-04-02 01:27:55.000|Flooding|12237167-101002970429
1|29.81456579|-95.44573139|2925 W T C JESTER, HOUSTON TX 77092|2018-03-29 08:54:57.340|2018-03-29 08:57:14.813|2018-04-02 08:54:57.000|Flooding|12237167-101002970730
1|29.81461332|-95.43971349|2218 BRON HOLLY, HOUSTON TX 77018|2018-07-05 09:23:39.093|2018-07-05 16:05:10.820|2018-07-09 09:23:38.000|Flooding|12265840-101003092233
1|29.81507615|-95.53402692|9522 MOORBERRY, HOUSTON TX 77080|2018-04-06 09:05:26.650|2018-04-09 13:15:09.983|2018-04-10 09:05:26.000|Flooding|12239896-101002980805
1|29.81516912|-95.27026746|5801 E HOUSTON TX 77028|2018-07-04 15:40:04.503|2018-07-05 17:45:10.730|2018-07-08 15:40:04.000|Flooding|12265565-101003091636
1|29.81516912|-95.27026746|5801 E HOUSTON TX 77028|2018-12-08 10:45:37.500|2018-12-10 08:44:19.737|2018-12-12 10:45:37.000|Flooding|12316271-101003289145
1|29.81531479|-95.20413546|Intersection 13700 FERNLAKE DR&13700 NORTHLAKE DR|2018-06-18 08:36:52.680|2018-06-21 07:45:09.867|2018-06-22 08:36:52.000|Flooding|12260092-101003070534
1|29.81569858|-95.32788724|4217 CAPLIN, HOUSTON TX 77026|2018-02-10 09:13:58.050|2018-02-10 14:00:17.510|2018-02-14 09:13:57.000|Flooding|12220063-101002915246
1|29.81583698|-95.44581761|3703 GARDENDALE, HOUSTON TX 77092|2018-02-21 09:16:15.770|2018-02-22 06:20:05.993|2018-02-25 09:16:15.000|Flooding|12224413-101002927753
1|29.81617732|-95.44557183|Intersection 3700 GARDENDALE DR&3000 W T C JESTER BLVD|2018-02-10 13:19:04.570|2018-02-15 06:25:19.523|2018-02-14 13:19:04.000|Flooding|12220279-101002915583
1|29.81617732|-95.44557183|Intersection 3700 GARDENDALE DR&3000 W T C JESTER BLVD|2018-07-04 11:45:40.217|2018-07-05 09:15:10.500|2018-07-08 11:45:40.000|Flooding|12265314-101003091296
1|29.81646844|-95.31358224|6205 SANDRA, HOUSTON TX 77028|2018-12-27 11:44:19.447|2018-12-27 15:27:22.493|2018-12-31 11:44:19.000|Flooding|12322246-101003312990
1|29.81701086|-95.51634991|Intersection 9100 ALCOTT DR&2500 PEPPERMILL RD|2018-08-07 15:50:40.133|2018-08-08 06:55:07.647|2018-08-11 15:49:00.000|Flooding|12276694-101003135363
1|29.81720341|-95.4460067|Intersection 3400 W 34TH ST&3400 W T C JESTER BLVD|2018-02-10 17:48:59.760|2018-02-12 12:25:17.420|2018-02-14 17:48:59.000|Flooding|12220393-101002915795
1|29.81742086|-95.41043855|Intersection 650 W 34TH ST&3400 N SHEPHERD DR|2018-07-16 09:26:58.120|2018-07-17 12:35:03.910|2018-07-20 09:26:57.000|Flooding|12269675-101003106065
1|29.81742086|-95.41043855|Intersection 650 W 34TH ST&3400 N SHEPHERD DR|2019-01-19 09:05:09.010|2019-01-22 11:51:53.040|2019-01-23 09:05:08.000|Flooding|12329796-101003344877
1|29.81933149|-95.410153|3500 N SHEPHERD, HOUSTON TX 77018|2019-01-21 12:18:58.410|2019-01-22 15:11:53.220|2019-01-25 12:18:58.000|Flooding|12330169-101003346037
1|29.81989883|-95.28153152|7985 SAINT LOUIS, HOUSTON TX 77028|2019-01-08 08:22:09.357|2019-01-09 16:27:08.593|2019-01-12 08:22:09.000|Flooding|12325697-101003328399
1|29.82011624|-95.31789021|6606 LOCKWOOD, HOUSTON TX 77028|2019-01-12 10:53:41.087|2019-01-12 11:07:08.340|2019-01-16 10:53:41.000|Flooding|12327550-101003336582
1|29.82117122|-95.34254702|Intersection 6800 JENSEN DR&2600 SPENCE RD|2018-02-10 09:11:23.557|2018-02-10 12:50:15.497|2018-02-14 09:11:23.000|Flooding|12220061-101002915242
1|29.82198339|-95.52259064|Intersection 3100 BLALOCK RD&9400 KEMPWOOD DR|2018-07-04 11:09:28.437|2018-07-05 13:30:10.070|2018-07-08 11:09:28.000|Flooding|12265256-101003091214
1|29.82553039|-95.48415062|6343 LIMESTONE, HOUSTON TX 77092|2018-12-27 10:40:24.947|2018-12-28 15:37:20.577|2018-12-31 10:40:24.000|Flooding|12322163-101003312759
1|29.82582102|-95.27733622|Intersection 6900 BACHER ST&8124 PENROD ST|2018-09-10 08:17:02.300|2018-09-10 13:39:24.890|2018-09-14 08:17:02.000|Flooding|12287320-101003178816
1|29.82655885|-95.50958997|3522 COLLEEN WOODS, HOUSTON TX 77080|2018-11-29 13:19:20.797|2018-12-04 09:19:19.823|2018-12-03 13:19:20.000|Flooding|12313395-101003277972
1|29.82822234|-95.4345016|Intersection 1400 W 43RD ST&4300 OAK FOREST DR|2018-09-26 06:27:36.180|2018-10-02 09:29:33.880|2018-09-30 06:27:36.000|Flooding|12292872-101003199988
1|29.82822234|-95.4345016|Intersection 1400 W 43RD ST&4300 OAK FOREST DR|2018-11-01 11:13:21.873|2018-11-02 10:24:21.390|2018-11-05 11:13:21.000|Flooding|12304446-101003245697
1|29.82857325|-95.38908397|Intersection 4300 CORNELL ST&732 CROSSTIMBERS ST|2018-03-12 05:16:15.090|2018-03-12 15:35:08.360|2018-03-16 05:16:14.000|Flooding|12231571-101002949149
1|29.8287202|-95.34262858|Intersection 2800 E CROSSTIMBERS ST&7700 JENSEN DR|2018-09-22 07:50:00.517|2018-09-24 09:09:28.830|2018-09-26 07:50:00.000|Flooding|12291691-101003195689
1|29.83052566|-95.41884823|983 CHAMBOARD, HOUSTON TX 77018|2018-07-05 10:24:20.973|2018-07-05 19:00:10.270|2018-07-09 10:24:20.000|Flooding|12265902-101003092392
1|29.83071873|-95.51150275|8839 ELDORA, HOUSTON TX 77080|2018-03-29 06:18:59.820|2018-03-30 06:25:10.403|2018-04-02 06:18:59.000|Flooding|12237178-101002970480
1|29.83090791|-95.51325998|Intersection 9000 ELDORA DR&4100 MCKEAN DR|2018-03-29 07:53:45.117|2018-03-30 06:25:10.390|2018-04-02 07:53:44.000|Flooding|12237219-101002970585
1|29.83095355|-95.51160439|Intersection 8900 ELDORA DR&4100 MONA LEE LN|2018-03-29 10:13:29.477|2018-03-30 06:25:10.750|2018-04-02 10:13:29.000|Flooding|12237351-101002970956
1|29.83130287|-95.51389969|4106 NAMORA, HOUSTON TX 77080|2018-03-29 06:29:02.387|2018-03-30 06:25:10.383|2018-04-02 06:29:02.000|Flooding|12237181-101002970490
1|29.83130347|-95.51270518|4107 BIRCHTON, HOUSTON TX 77080|2018-03-29 09:56:15.120|2018-03-30 06:25:10.503|2018-04-02 09:56:14.000|Flooding|12237335-101002970914
1|29.83148764|-95.51271147|4111 BIRCHTON, HOUSTON TX 77080|2018-03-29 07:42:50.800|2018-03-30 06:25:10.370|2018-04-02 07:42:50.000|Flooding|12237216-101002970563
1|29.83149685|-95.51185993|4111 MONA LEE, HOUSTON TX 77080|2018-03-29 08:33:40.813|2018-03-30 06:25:10.487|2018-04-02 08:33:40.000|Flooding|12237242-101002970659
1|29.83167961|-95.51186289|4115 MONA LEE, HOUSTON TX 77080|2018-03-29 08:35:34.983|2018-03-30 06:25:10.470|2018-04-02 08:35:34.000|Flooding|12237245-101002970663
1|29.83204526|-95.51221822|4206 BIRCHTON, HOUSTON TX 77080|2018-03-29 07:29:01.337|2018-03-30 06:25:10.380|2018-04-02 07:29:01.000|Flooding|12237205-101002970538
1|29.83243606|-95.51226394|4214 BIRCHTON, HOUSTON TX 77080|2018-03-30 15:47:01.687|2018-04-06 08:30:06.363|2018-04-03 15:47:01.000|Flooding|12237899-101002972915
1|29.83456132|-95.43520363|1354 MARTIN, HOUSTON TX 77018|2018-11-20 17:18:05.477|2018-11-21 11:09:19.543|2018-11-24 17:18:05.000|Flooding|12310785-101003269294
1|29.83480717|-95.32675252|4336 JUNE, HOUSTON TX 77016|2018-02-10 08:32:28.810|2018-02-10 14:05:17.883|2018-02-14 08:32:28.000|Flooding|12220025-101002915179
1|29.83756181|-95.31487255|8506 PEACHTREE, HOUSTON TX 77016|2018-11-09 00:21:54.143|2018-11-13 13:24:20.103|2018-11-13 00:21:54.000|Flooding|12307466-101003256428
1|29.84011601|-95.37975483|42 FARRELL, HOUSTON TX 77022|2018-02-10 09:07:25.730|2018-02-10 15:05:16.610|2018-02-14 09:07:25.000|Flooding|12220058-101002915231
1|29.84041531|-95.31174663|5840 LAURA KOPPE, HOUSTON TX 77016|2018-11-02 01:16:09.827|2018-11-06 14:04:22.217|2018-11-06 01:16:09.000|Flooding|12304875-101003247031
1|29.84078087|-95.17847672|14015 EDGEBORO, UNINCORPORATED TX 77049|2019-01-08 13:29:40.857|2019-01-09 15:22:09.380|2019-01-12 13:29:40.000|Flooding|12325936-101003329513
1|29.84088939|-95.31147388|5901 LAURA KOPPE, HOUSTON TX 77016|2018-11-01 11:46:14.583|2018-11-06 14:09:21.277|2018-11-05 11:46:14.000|Flooding|12304475-101003245768
1|29.84095571|-95.36672981|617 WARNER, HOUSTON TX 77022|2018-07-04 12:23:44.560|2018-07-05 16:55:10.333|2018-07-08 12:23:44.000|Flooding|12265383-101003091381
1|29.84112894|-95.31147812|8810 DANDY, HOUSTON TX 77016|2018-09-23 00:02:27.330|2018-09-24 11:19:28.703|2018-09-27 00:02:27.000|Flooding|12291838-101003196145
1|29.84188892|-95.36609747|619 FIRNAT, HOUSTON TX 77022|2018-07-04 14:18:21.630|2018-07-05 17:05:10.420|2018-07-08 14:18:21.000|Flooding|12265500-101003091535
1|29.84357272|-95.42266864|1026 COTTAGE OAK, HOUSTON TX 77091|2018-11-03 16:30:29.853|2018-11-05 10:59:20.980|2018-11-07 16:30:29.000|Flooding|12305439-101003249054
1|29.84425544|-95.38624728|827 E ROGERS, HOUSTON TX 77022|2018-01-26 09:58:52.750|2018-01-31 08:50:09.910|2018-01-30 09:58:52.000|Flooding|12213969-101002896406
1|29.84610978|-95.26900673|9206 HILLIS, HOUSTON TX 77028|2018-02-10 12:46:01.720|2018-02-12 12:20:18.163|2018-02-14 12:46:01.000|Flooding|12220257-101002915543
1|29.85013391|-95.23887617|10019 VALLEY SUN, HOUSTON TX 77078|2018-11-12 16:09:16.343|2018-11-14 05:44:20.733|2018-11-16 16:09:16.000|Flooding|12308273-101003259310
1|29.85059072|-95.24060237|10000 TIDWELL, HOUSTON TX 77078|2018-05-21 14:27:48.397|2018-05-23 06:40:09.243|2018-05-25 14:27:48.000|Flooding|12252454-101003037605
1|29.85118937|-95.2567739|9523 BALSAM, HOUSTON TX 77078|2018-11-01 07:35:54.780|2018-11-02 11:39:20.887|2018-11-05 07:35:54.000|Flooding|12304232-101003245127
1|29.85142389|-95.43758259|Intersection 1804 MANSFIELD ST&5800 PHILLIPS ST|2018-02-10 11:19:43.130|2018-02-12 12:25:17.423|2018-02-14 11:19:42.000|Flooding|12220178-101002915419
1|29.8520316|-95.49919134|Intersection 7100 ENELO DR&5844 SAMPLEY WAY|2018-04-02 14:28:45.567|2018-04-03 10:14:38.657|2018-04-06 14:28:45.000|Flooding|101002974708
1|29.8532485|-95.36497249|10201 SILVERCREST, HOUSTON TX 77076|2018-07-04 12:31:23.123|2018-07-05 17:10:10.770|2018-07-08 12:31:23.000|Flooding|12265393-101003091394
1|29.853438|-95.29115773|7605 BRETSHIRE, HOUSTON TX 77016|2018-02-10 09:45:36.563|2018-02-10 15:05:16.443|2018-02-14 09:45:35.000|Flooding|12220100-101002915300
1|29.85350649|-95.63825516|5222 BEAVERHILL, UNINCORPORATED TX 77084|2018-06-23 15:16:34.290|2018-06-25 08:20:03.813|2018-06-27 15:16:34.000|Flooding|12261956-101003078547
1|29.85375353|-95.43228618|1321 DE SOTO, HOUSTON TX 77091|2018-07-04 15:20:15.773|2018-07-05 09:30:11.040|2018-07-08 15:20:15.000|Flooding|12265549-101003091615
1|29.8541436|-95.27585817|8206 CABOT, HOUSTON TX 77078|2018-10-03 12:16:35.553|2018-10-04 08:19:20.587|2018-10-07 12:16:35.000|Flooding|12295257-101003209276
1|29.85879449|-95.45764523|3227 CLIFFDALE, HOUSTON TX 77091|2018-07-04 13:22:44.997|2018-07-05 09:35:11.080|2018-07-08 13:22:44.000|Flooding|12265448-101003091462
1|29.8589412|-95.33779527|3134 PARKER, HOUSTON TX 77093|2018-02-10 06:50:36.477|2018-02-10 13:25:17.060|2018-02-14 06:50:36.000|Flooding|12219964-101002915084
1|29.85901253|-95.36804193|Intersection 10700 MCGALLION RD&700 PARKER RD|2019-01-23 11:44:34.247|2019-01-24 16:06:52.923|2019-01-27 11:44:34.000|Flooding|12331001-101003348863
1|29.86060251|-95.52506995|14104 NORTHWEST, HOUSTON TX 77040|2018-08-29 16:21:38.777|2018-08-30 10:54:46.627|2018-09-02 16:21:38.000|Flooding|12283974-101003165258
1|29.86098712|-95.35668119|1829 CRESLINE, HOUSTON TX 77093|2018-02-14 11:14:00.430|2018-02-20 14:25:06.043|2018-02-18 11:14:00.000|Flooding|12221724-101002919751
1|29.86146963|-95.3881036|6810 LUNA, HOUSTON TX 77076|2018-07-05 12:30:25.240|2018-07-05 17:20:11.387|2018-07-09 12:30:25.000|Flooding|12266021-101003092760
1|29.8614982|-95.44650646|6815 CARVER, HOUSTON TX 77091|2018-06-25 01:42:28.277|2018-06-25 08:15:03.380|2018-06-29 01:42:28.000|Flooding|12262144-101003079072
1|29.86257178|-95.33446501|Intersection 10400 EASTEX FWY&10300 JENSEN DR&3320 LAKEWOOD|2018-09-14 09:06:35.423|2018-09-17 12:19:34.167|2018-09-18 09:06:35.000|Flooding|12289013-101003185566
1|29.86257178|-95.33446501|Intersection 10400 EASTEX FWY&10300 JENSEN DR&3320 LAKEWOOD|2018-12-07 22:47:42.020|2018-12-10 09:44:19.633|2018-12-11 22:47:41.000|Flooding|12316136-101003288792
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2018-04-21 23:09:13.947|2018-04-23 14:05:08.463|2018-04-25 23:09:13.000|Flooding|12244285-101003000217
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2019-01-03 18:40:37.523|2019-01-04 09:32:15.833|2019-01-07 18:40:37.000|Flooding|12324397-101003322926
1|29.86838656|-95.42493179|953 WALL, HOUSTON TX 77088|2018-07-04 12:42:02.067|2018-07-05 09:20:11.293|2018-07-08 12:42:01.000|Flooding|12265408-101003091411
1|29.87137607|-95.30060568|Intersection 10800 HOMESTEAD RD&6000 LITTLE YORK RD|2018-07-04 13:15:57.650|2018-07-05 17:25:11.383|2018-07-08 13:15:57.000|Flooding|12265440-101003091452
1|29.87151243|-95.39855951|7534 MEADOWSHIRE, HOUSTON TX 77037|2018-12-27 12:16:18.053|2018-12-27 15:22:33.107|2018-12-31 12:16:17.000|Flooding|12322287-101003313117
1|29.87467589|-95.37740256|12014 WILKIE, HOUSTON TX 77076|2018-04-02 15:12:33.253|2018-04-11 09:30:09.110|2018-04-06 15:12:33.000|Flooding|12238490-101002974820
1|29.87597059|-95.41224123|Intersection 0 NORTH FWY&8148 N SHEPHERD DR&7900 VETERANS ME|2018-02-10 07:14:35.950|2018-02-10 07:30:16.673|2018-02-14 07:14:35.000|Flooding|12219972-101002915101
1|29.87655104|-95.30777905|5601 CEDAR HILL, HOUSTON TX 77016|2018-07-04 13:40:49.700|2018-07-05 17:25:11.250|2018-07-08 13:40:49.000|Flooding|12265469-101003091495
1|29.87877717|-95.29378134|6415 HANLEY, HOUSTON TX 77016|2018-07-04 15:04:39.460|2018-07-05 17:30:10.663|2018-07-08 15:04:39.000|Flooding|12265541-101003091598
1|29.87909605|-95.29649685|6130 HOPPER, HOUSTON TX 77016|2018-02-10 06:21:28.387|2018-02-12 11:55:17.873|2018-02-14 06:21:28.000|Flooding|12219961-101002915074
1|29.88239289|-95.42077639|Intersection 9000 DE PRIEST ST&900 DEWALT ST|2018-04-20 14:50:48.760|2018-04-20 15:13:14.947|2018-04-24 14:50:48.000|Flooding|101002999075
1|29.88282895|-95.29477134|6319 HARMON, HOUSTON TX 77016|2018-02-10 07:35:55.820|2018-02-10 16:35:17.580|2018-02-14 07:35:55.000|Flooding|12219984-101002915119
1|29.88470657|-95.29349511|Intersection 6400 HARTWICK RD&11318 RIBSTONE DR|2018-08-10 20:25:09.283|2018-08-13 14:44:54.217|2018-08-14 20:25:09.000|Flooding|12277842-101003140054
1|29.88554933|-95.29103444|Intersection 11400 LEMOND DR&6600 MICOLLET DR|2018-02-10 14:47:40.937|2018-02-12 12:25:17.373|2018-02-14 14:47:40.000|Flooding|12220331-101002915669
1|29.88852441|-95.29540131|6314 ROUGHLOCK, HOUSTON TX 77016|2018-12-08 08:39:55.723|2018-12-10 08:34:19.323|2018-12-12 08:39:55.000|Flooding|12316213-101003288961
1|29.91789836|-95.40436458|15027 WELLMAN, HOUSTON TX 77060|2018-07-04 12:16:20.050|2018-07-05 09:00:11.163|2018-07-08 12:16:19.000|Flooding|12265371-101003091364
1|29.92014424|-95.39416527|15102 KALER, HOUSTON TX 77060|2018-07-04 11:22:58.167|2018-07-05 17:20:11.397|2018-07-08 11:22:58.000|Flooding|12265283-101003091253
1|29.92348006|-95.39712345|291 DYNA, HOUSTON TX 77060|2018-07-04 10:56:07.977|2018-07-05 14:55:10.283|2018-07-08 10:56:07.000|Flooding|12265227-101003091174
1|29.92898871|-95.33039627|14500 JOHN F KENNEDY, HOUSTON TX 77032|2018-09-14 01:28:14.543|2018-09-14 10:20:09.170|2018-09-18 01:28:14.000|Flooding|307999-101003185324
1|29.92898871|-95.33039627|14500 JOHN F KENNEDY, HOUSTON TX 77032|2018-09-14 10:18:41.503|2018-09-17 12:39:34.227|2018-09-18 10:17:00.000|Flooding|12289050-101003185691
1|29.92996167|-95.40179957|210 MILL STREAM, HOUSTON TX 77060|2019-01-16 15:43:22.883|2019-01-17 13:27:09.743|2019-01-20 15:43:22.000|Flooding|12328885-101003341713
1|29.93436632|-95.2976543|Intersection 14900 EASTEX FWY&6100 HAMBLEN DR|2019-01-03 17:01:33.183|2019-01-04 07:27:16.270|2019-01-07 17:01:33.000|Flooding|12324370-101003322817
1|29.93473221|-95.29099277|14819 EDDIE, HOUSTON TX 77396|2018-12-27 06:25:41.110|2018-12-27 14:37:22.327|2018-12-31 06:25:41.000|Flooding|101003312153
1|29.93720557|-95.61679311|12919 MAXIM, UNINCORPORATED TX 77065|2019-01-17 04:57:04.540|2019-01-17 13:32:09.793|2019-01-21 04:57:04.000|Flooding|12329038-101003342048
1|29.94268628|-95.30870538|5621 EDWARD, HOUSTON TX 77032|2018-10-02 08:39:35.667|2018-10-03 09:19:34.563|2018-10-06 08:39:35.000|Flooding|12294687-101003207070
1|29.95408832|-95.53547479|7311 W GREENS, HOUSTON TX 77064|2018-12-07 17:07:01.210|2018-12-10 09:19:20.077|2018-12-11 17:07:01.000|Flooding|12316069-101003288581
1|29.95706152|-95.17130176|Intersection 15900 W LAKE HOUSTON PKWY&13200 W LAKESHORE LAN|2018-02-10 15:34:30.490|2018-02-12 12:25:20.340|2018-02-14 15:34:30.000|Flooding|12220352-101002915712
1|30.00983455|-95.22156684|19911 BELLEAU WOOD, HOUSTON TX 77338|2019-01-07 09:22:00.730|2019-01-09 15:22:09.497|2019-01-11 09:22:00.000|Flooding|12325208-101003326299
1|30.02085533|-95.15810461|20803 ATASCOCITA SHORES, HOUSTON TX 77346|2018-07-04 11:31:38.437|2018-07-05 16:50:10.730|2018-07-08 11:31:37.000|Flooding|12265295-101003091267
1|30.03034104|-95.238939|Intersection 1000 FOREST COVE DR&1200 HICKORY LN|2018-05-03 13:53:47.517|2018-05-04 08:05:06.530|2018-05-07 13:53:47.000|Flooding|12247450-101003015603
1|30.04956072|-95.24054639|Intersection 2600 CHESTNUT RIDGE DR&1100 KINGWOOD DR|2018-06-19 11:33:34.480|2018-06-20 08:40:10.433|2018-06-23 11:33:34.000|Flooding|12260504-101003072535
1|30.05256839|-95.25165567|Intersection 23300 EASTEX FWY&100 KINGWOOD DR|2019-01-03 17:25:04.273|2019-01-04 07:22:16.200|2019-01-07 17:25:04.000|Flooding|12324380-101003322853
1|30.06304667|-95.21094396|2303 POPLAR PARK, HOUSTON TX 77339|2018-09-04 12:26:12.470|2018-09-05 11:09:50.747|2018-09-08 12:26:12.000|Flooding|12285465-101003170918
1|30.06994944|-95.25480914|Intersection 21000 NORTHPARK DR&30000 ROCK CREEK DR|2018-11-01 05:08:39.150|2018-11-01 13:54:21.707|2018-11-05 05:08:39.000|Flooding|12304167-101003244986
1|30.07377537|-95.16792676|4544 DUNNAM, KINGWOOD TX 77365|2019-01-25 00:22:35.897|2019-01-25 15:16:53.077|2019-01-29 00:22:35.000|Flooding|12331783-101003351556
1|30.12770794|-95.51468592|24918 HAVERFORD, UNINCORPORATED TX 77389|2018-11-01 16:44:49.840|2018-11-02 11:14:21.503|2018-11-05 16:44:49.000|Flooding|12304742-101003246619
